Side,Shoulder_Angle,Elbow_Angle,Hip_Angle,Knee_Angle,Ankle_Angle,Label
left,98.52029537,93.05563783,40.46123877,179.8795995,5.838652531,Push Ups
left,69.03493017,106.7988281,50.50699171,164.7782577,16.67738671,Push Ups
left,65.62414536,108.3909664,57.35008774,155.0987318,16.47569924,Push Ups
left,58.75751274,115.5422796,25.96555371,171.8753208,18.81907812,Push Ups
left,51.35325349,123.8682279,33.16438573,171.3611654,27.83106724,Push Ups
left,44.05363525,133.9744512,107.4716683,118.5596292,32.53057432,Push Ups
left,37.89028519,143.2327576,173.0427145,44.31355143,24.33346682,Push Ups
left,25.86788749,160.8151942,178.6806042,28.99482334,16.88450683,Push Ups
left,24.33828679,162.8541744,173.9405683,20.4743344,16.20903488,Push Ups
left,20.07930457,169.586216,178.6138624,22.41899401,11.55132963,Push Ups
left,16.99596142,174.5426348,179.0644487,17.06268682,9.125211562,Push Ups
left,13.43937651,179.8091098,175.9032575,13.387928,9.490300141,Push Ups
left,13.37214393,179.9022726,176.2386497,15.48521468,11.50730091,Push Ups
left,15.83877836,175.980339,179.614453,24.7225353,16.21429363,Push Ups
left,15.94099687,175.6305463,179.6828501,27.91390714,19.52628099,Push Ups
left,17.70208404,172.7419546,179.8718733,8.592481497,0.754391924,Push Ups
left,22.14238502,163.8968438,174.7384689,6.565629013,3.765652057,Push Ups
left,28.77210015,154.8847331,179.0802027,14.98176253,6.592609387,Push Ups
left,34.80852398,146.298047,173.6404894,28.53411059,12.29666716,Push Ups
left,41.84392142,136.2209882,176.1003606,23.45561174,16.88132515,Push Ups
left,41.8044445,134.8818935,178.8437872,25.65118972,14.49611716,Push Ups
left,47.63416019,127.330185,168.7207384,39.73989447,18.25090143,Push Ups
left,80.41132004,100.9363522,22.77320748,175.4419187,7.568180069,Push Ups
left,176.4703059,82.20717084,112.6205455,177.605744,9.189414663,Push Ups
left,105.1897129,60.71843187,178.0729208,166.562648,6.630149548,Push Ups
left,96.8346342,55.23072896,169.4721895,177.6408874,11.23934601,Push Ups
left,100.8902729,56.85495914,163.1927227,173.4261778,11.19980038,Push Ups
left,89.3927507,49.63058545,167.4936144,173.2190068,11.41987684,Push Ups
left,86.75588054,46.22409649,163.7063701,166.2091442,14.12848689,Push Ups
left,111.9036642,64.56546663,157.5770929,164.841331,16.350212,Push Ups
left,118.3100072,65.7113031,150.6285368,166.852467,13.06302633,Push Ups
left,135.6526233,83.50103983,64.54883339,173.1076478,9.004583354,Push Ups
left,119.3813058,88.65111687,52.16169313,172.1756002,9.161899767,Push Ups
left,88.61660826,98.56761327,27.84659568,171.7015265,7.843959603,Push Ups
left,72.48082597,106.4371197,23.87956542,172.9426663,12.74498357,Push Ups
left,60.43733216,116.7873704,20.86082283,167.7305217,19.43481148,Push Ups
left,40.58563212,137.8612265,28.48843965,172.0280152,26.24356128,Push Ups
left,32.42714818,148.1609242,14.89812,158.3427725,27.7758212,Push Ups
left,32.21436955,149.1334974,11.56944356,164.8570941,17.75181146,Push Ups
left,26.7330847,156.5951522,32.67349465,109.6809737,29.74134197,Push Ups
left,22.25906337,164.1375712,133.1112583,33.93131897,5.729597346,Push Ups
left,18.89408321,170.4667778,174.8212321,8.064190716,6.059697332,Push Ups
left,15.42475594,178.1302994,179.0084158,15.27196607,6.758651179,Push Ups
left,13.80920838,179.1011038,176.4320823,15.14683442,11.53725489,Push Ups
left,13.89492369,179.2779387,173.0289392,12.24366126,12.07241374,Push Ups
left,15.81134952,176.9679445,173.0924406,13.20366127,13.07431259,Push Ups
left,17.50468051,173.6105986,177.7804083,13.71779409,8.928717737,Push Ups
left,18.67666635,171.0016278,174.1212355,12.77005346,0.298642848,Push Ups
left,22.0277019,163.584136,155.0066386,25.70086568,7.031057552,Push Ups
left,34.72003471,147.2361187,7.374995784,150.6735057,12.91021665,Push Ups
left,35.97779883,144.6650836,9.294105342,164.4261162,15.70391804,Push Ups
left,41.84133912,137.5717825,11.98327739,169.0133829,12.70063449,Push Ups
left,49.48759921,127.9623103,27.23661026,176.6937346,13.35954185,Push Ups
left,55.96601592,117.6903755,158.3302562,1.687623451,13.94063204,Push Ups
left,71.75868031,102.003119,17.31257096,177.8855904,6.696645278,Push Ups
left,120.2410388,83.1742326,48.25099104,172.701891,10.58370008,Push Ups
left,127.3292785,83.37258064,56.01419817,172.1856304,11.16537989,Push Ups
left,109.8764943,63.77169588,172.4340889,178.3035497,11.94479773,Push Ups
left,96.3262529,52.92554312,171.9970955,175.7424686,14.46542476,Push Ups
left,94.86259376,51.47211412,170.6728161,171.1001814,16.80787718,Push Ups
left,101.6977616,56.81845586,169.7927823,170.4713022,17.75238711,Push Ups
left,115.2015414,64.56987643,163.1385787,171.491604,16.54079219,Push Ups
left,119.8437919,66.71146388,160.1580783,171.5445621,16.32071762,Push Ups
left,131.1034134,72.82755812,152.8194926,171.2527155,15.09588966,Push Ups
left,73.08821446,101.5300114,27.47758699,179.028401,9.76454089,Push Ups
left,62.54251673,109.5285502,78.59459693,155.1182657,39.73560686,Push Ups
left,57.01042769,118.3478177,107.6744174,114.1435917,27.01886191,Push Ups
left,50.95591169,126.6969968,156.0413119,71.50827829,32.88822592,Push Ups
left,50.91479962,128.0381094,179.9243633,53.09607643,37.7735079,Push Ups
left,43.8200796,136.4696275,171.8695535,53.27597258,30.40460252,Push Ups
left,38.8571773,142.4325862,172.4135377,48.2451626,26.96185994,Push Ups
left,28.03235239,158.4306619,178.7677901,31.62053289,21.04497659,Push Ups
left,22.00723694,166.9334532,179.9077369,18.07581473,7.558389169,Push Ups
left,18.53020047,172.997494,177.4817498,14.99834357,7.48530914,Push Ups
left,17.8467124,174.1570437,174.5648178,24.08646478,8.783501307,Push Ups
left,14.66477189,179.6536695,179.880865,21.40404646,11.61827967,Push Ups
left,13.59916433,178.3727332,175.8887243,17.98427835,12.7099751,Push Ups
left,14.98800251,178.9620235,172.3591409,23.10711343,21.32192839,Push Ups
left,17.48913203,174.0717388,161.4315167,40.96367153,13.01636366,Push Ups
left,18.99578313,171.7904996,154.2177504,6.409108491,22.7634929,Push Ups
left,19.69984498,170.5580518,152.7793436,9.195952403,27.06765048,Push Ups
left,24.26682555,161.6769089,156.2050476,13.47188224,27.98799957,Push Ups
left,29.83735963,153.0501755,176.5318681,31.13838618,24.60795638,Push Ups
left,37.29197721,143.7063473,178.4439102,34.94204135,21.59418504,Push Ups
left,44.18468168,135.8241976,90.48863053,122.2389112,19.57598248,Push Ups
left,61.28820365,116.5361274,31.36417494,174.1642985,10.01506841,Push Ups
left,61.48721912,115.1759135,57.15253983,149.5348052,11.83312201,Push Ups
left,81.99819705,101.9280521,28.53222525,176.9706741,7.052585783,Push Ups
left,145.3222237,86.12864376,77.95082488,177.2557051,6.192966458,Push Ups
left,119.5580893,74.0460009,170.828554,176.7301926,8.447727945,Push Ups
left,98.62566882,57.95537148,172.6321297,179.6920229,8.921528628,Push Ups
left,88.95385192,49.24215058,167.1471178,167.1783022,15.24684727,Push Ups
left,87.53682185,48.25092933,164.7166946,161.3697095,18.42813052,Push Ups
left,91.0349097,51.2959534,162.9485852,158.930754,19.47847149,Push Ups
left,98.99619283,57.59152137,162.822129,161.5476995,18.55160211,Push Ups
left,111.5968831,67.06487481,161.9363412,166.3801503,16.35937409,Push Ups
left,131.6871439,80.05534103,154.8052504,173.3866453,10.53862631,Push Ups
left,163.766818,95.45449772,104.1346458,175.2297999,7.963120972,Push Ups
left,142.1416196,96.83978139,84.56747226,177.6429956,6.455201661,Push Ups
left,67.796088,111.9087537,46.50869672,167.2110317,13.85374247,Push Ups
left,58.25142859,119.1320803,154.9161221,61.92663973,22.26775605,Push Ups
left,50.41669657,127.7792151,157.2343858,64.03053605,28.13064335,Push Ups
left,43.25365879,135.9991684,59.4303267,173.1512185,40.95459601,Push Ups
left,35.66196791,144.9919714,68.58023103,146.0440105,24.69588554,Push Ups
left,35.24272813,146.3793435,72.1619068,141.8131857,23.97646391,Push Ups
left,29.87360759,152.5091327,49.12117725,175.5350241,35.73315835,Push Ups
left,20.5175331,167.607345,174.1742955,32.26363552,18.47527901,Push Ups
left,16.89131815,174.7315839,175.5502059,19.36048501,15.61593955,Push Ups
left,13.88277914,178.3836208,174.6361217,11.20308329,7.868746782,Push Ups
left,14.63001258,179.845204,176.9432126,16.2957558,10.73998568,Push Ups
left,14.54940044,179.3740576,179.8695399,22.63819905,14.66403025,Push Ups
left,16.35108874,176.1652961,177.720603,31.17824166,25.15748398,Push Ups
left,17.66801643,173.9424249,166.3245655,33.23199334,38.28584774,Push Ups
left,20.10759027,168.3736592,175.7058114,27.43914599,23.03524091,Push Ups
left,24.81237296,160.2396739,161.7986463,46.21943018,18.81882554,Push Ups
left,31.55812453,151.4834727,155.9182643,67.19425602,32.2058481,Push Ups
left,32.3041502,150.6482561,167.3674575,59.15611352,35.3202417,Push Ups
left,40.04448987,142.7791868,165.1980339,65.0000928,36.34243564,Push Ups
left,46.03079511,135.2981139,127.4735806,90.26961355,23.62304826,Push Ups
left,53.17200217,125.2938038,155.6832024,68.60047958,30.41909031,Push Ups
left,113.881341,96.25677603,55.60613839,179.8258627,5.160559572,Push Ups
left,125.6685661,80.51594635,176.6084089,153.7861027,0.798046454,Push Ups
left,122.6522632,82.34334325,167.7638387,150.4023404,1.398592063,Push Ups
left,99.4977412,61.31433222,172.2583317,161.433543,5.602420776,Push Ups
left,90.89178959,53.57151804,179.7897614,169.8484862,5.907831457,Push Ups
left,87.64663347,51.14954518,175.5396689,177.7212715,8.540811097,Push Ups
left,88.90165483,51.99727567,168.4002438,171.4309166,12.40757465,Push Ups
left,111.0104193,71.21395582,166.8620595,167.4184902,16.48686066,Push Ups
left,117.4233052,75.33575959,166.3751936,168.5550898,16.34329865,Push Ups
left,133.8649826,83.52901552,164.0259369,176.6532667,8.368067462,Push Ups
left,163.8146838,92.36356373,139.2039826,174.9333769,3.458134329,Push Ups
left,136.7033809,106.573488,96.57634274,173.0343815,4.5642416,Push Ups
left,68.45360759,114.222375,178.5336621,37.41714296,15.35935646,Push Ups
left,50.76955313,129.2796857,157.9979899,112.5432684,17.68516309,Push Ups
left,45.04081052,121.0254099,158.2433575,116.0739293,17.42262441,Push Ups
left,29.1573092,110.5351713,161.6179631,113.2373941,11.43386243,Push Ups
left,27.45622497,104.7778141,154.6911143,120.8881596,10.82996345,Push Ups
left,12.95135457,92.12600481,153.4561589,124.2201048,13.2618889,Push Ups
left,4.150261532,83.82230936,160.7689104,117.8402521,12.88327644,Push Ups
left,8.454597979,88.28730485,159.2598677,119.2753138,13.33028783,Push Ups
left,32.38743765,118.8478196,163.538695,109.9314912,14.96079307,Push Ups
left,43.70708881,131.7528998,154.2095886,111.8480812,12.15087573,Push Ups
left,45.76741458,138.4681229,152.1958398,106.0091479,10.41652243,Push Ups
left,52.70353299,153.3351358,153.4492958,100.9340437,10.1597033,Push Ups
left,54.86047723,160.4560607,153.0009958,103.4284606,14.63639833,Push Ups
left,55.77945131,165.3315175,151.4140052,106.5310049,18.82247081,Push Ups
left,59.68682262,175.073382,170.1021874,92.42712921,24.18575621,Push Ups
left,58.12236156,176.5350746,167.3759321,90.02539036,22.75050102,Push Ups
left,53.59615035,175.327288,176.5986468,74.67771477,21.70981951,Push Ups
left,49.27266802,176.1302871,174.8988191,71.92952855,22.49929116,Push Ups
left,49.2668648,175.8763893,177.9586851,60.24299803,18.94326222,Push Ups
left,47.37150161,174.6406258,174.5266478,60.96305153,14.62047038,Push Ups
left,47.53800853,174.6118972,175.1651862,59.2917404,13.67232643,Push Ups
left,47.85804757,174.3935789,179.5939011,54.09707287,13.62902529,Push Ups
left,47.61760677,174.0536636,178.3263192,56.37642331,14.01181554,Push Ups
left,48.52223957,176.0935367,174.8256904,60.08261861,14.03675175,Push Ups
left,47.65007884,175.8323799,175.0487497,62.90837444,17.40443593,Push Ups
left,46.99361079,175.3291993,174.1666335,65.88789256,19.32797812,Push Ups
left,46.39825491,174.2299517,173.1661183,67.92856937,19.60861264,Push Ups
left,47.32281925,174.1135858,179.2979206,62.85623233,20.89190311,Push Ups
left,51.27949147,173.9622941,176.4991473,62.66610761,19.24510858,Push Ups
left,53.62215804,169.9156882,175.412097,68.25905102,11.61686223,Push Ups
left,51.77886857,165.9709682,160.4359723,84.40039059,11.16415367,Push Ups
left,51.55053628,160.8339003,153.2474376,92.85562776,9.176148285,Push Ups
left,40.60750689,136.1566113,154.7848418,96.4876623,9.648974575,Push Ups
left,44.98888456,132.0177837,160.5586372,94.32994708,9.320140789,Push Ups
left,40.97067542,124.5364305,151.8812513,107.109568,11.35640515,Push Ups
left,24.08107569,115.3239369,148.7252197,113.6117836,14.38545163,Push Ups
left,1.271126493,92.83231886,150.9931885,115.6068798,18.03363385,Push Ups
left,9.942374831,103.0669614,146.08345,113.3703162,10.87812425,Push Ups
left,18.37071434,107.3820948,148.1083247,112.9884144,9.461704221,Push Ups
left,36.75592145,122.7854716,155.1229286,103.3409699,7.650122171,Push Ups
left,40.68227917,127.5914713,155.1007724,100.0560657,8.005059234,Push Ups
left,45.12024879,135.496167,165.7769636,85.03823957,7.159943051,Push Ups
left,46.57989344,141.9469869,161.589818,85.79984412,8.291355509,Push Ups
left,50.45679537,154.0018253,162.0260135,89.18205417,13.63323928,Push Ups
left,50.65009913,163.5766961,156.7947367,84.89287949,9.321978097,Push Ups
left,47.75465578,165.8137696,159.1967718,79.70449703,11.32082971,Push Ups
left,46.87568353,170.1790881,167.3454823,67.87605439,10.45136804,Push Ups
left,45.65843696,170.5732664,174.6237118,62.2850075,14.71938714,Push Ups
left,44.83677455,169.789078,178.1808174,59.17719517,15.70519293,Push Ups
left,44.58428714,168.5293048,179.7523037,54.8746375,13.51434263,Push Ups
left,46.92538475,169.694217,172.1574262,47.79995834,12.94125788,Push Ups
left,46.37427585,169.5610561,174.771768,54.24888296,17.62430616,Push Ups
left,46.23162192,167.8216421,173.9867535,51.90118702,15.87615598,Push Ups
left,44.40912701,167.0891671,174.3183293,54.33968642,18.5899362,Push Ups
left,43.31663581,164.2311,177.3506897,65.19440729,20.56831933,Push Ups
left,43.9776824,164.0880829,179.426091,65.81182657,22.31990448,Push Ups
left,44.88036884,163.5195458,177.294536,70.66872817,24.12717645,Push Ups
left,43.78948854,162.9636379,174.1604796,72.49299714,21.63393758,Push Ups
left,42.37459592,162.3484809,171.0443283,74.52962436,20.1330756,Push Ups
left,39.65343311,158.6939758,168.2403582,75.41433141,17.91389764,Push Ups
left,37.81222059,154.8525619,168.5607877,75.66790514,16.57987277,Push Ups
left,38.17411094,155.7078301,166.1341198,75.1917299,13.5921603,Push Ups
left,37.87014745,153.3750146,169.5150595,73.47793896,13.51358463,Push Ups
left,39.68566452,146.69837,176.9487068,80.24188879,20.30688642,Push Ups
left,45.48189323,147.1227064,172.5633908,86.09358879,16.44055664,Push Ups
left,39.14025894,134.5156639,171.8934179,92.27224419,15.71333012,Push Ups
left,35.46514184,125.4113234,168.9759555,95.83864126,14.39147937,Push Ups
left,34.61411261,122.6820552,171.1408269,93.60672987,13.25481569,Push Ups
left,14.00174928,95.00070607,160.8187568,114.1655691,22.05735201,Push Ups
left,16.29455017,105.6712681,167.2518374,104.2100517,19.00083436,Push Ups
left,30.84631682,125.4577363,161.8839999,112.1773063,25.43909007,Push Ups
left,40.89250771,141.3228309,166.6794379,105.3733062,27.52014899,Push Ups
left,41.65494926,141.856976,179.2446732,91.7147989,25.69849635,Push Ups
left,41.45306378,142.7443994,179.8225443,83.06919691,17.60408861,Push Ups
left,44.51875553,147.4903127,179.4312182,78.10967423,15.02991159,Push Ups
left,56.30119117,160.5082264,162.9128657,53.49377032,8.234432491,Push Ups
left,60.46573982,168.2332752,166.3604222,51.99492344,6.123904724,Push Ups
left,59.66827731,171.2185491,174.3943049,60.23202428,10.11820211,Push Ups
left,59.67945205,173.0969312,166.4168734,51.16384139,10.65578453,Push Ups
left,59.97088501,173.6030643,169.853983,50.89498814,7.668230895,Push Ups
left,58.84720314,173.3965242,171.1431737,56.52997256,13.80990832,Push Ups
left,55.05433779,173.9529821,169.2110612,52.59914671,15.08056938,Push Ups
left,55.42878505,174.7245992,168.1598452,55.21179166,19.49358754,Push Ups
left,55.55663983,174.6793529,172.3387192,89.81670633,50.1708517,Push Ups
left,55.31153402,174.6872602,173.9073529,99.74339633,58.67754581,Push Ups
left,55.5168231,174.5154601,174.3238363,105.4718847,63.82928604,Push Ups
left,55.83778665,175.2204397,174.7424866,105.7216662,64.3396189,Push Ups
left,50.19968152,173.1829141,179.8365528,106.0507758,63.33568081,Push Ups
left,60.14862111,178.8996058,178.2394538,98.89776374,52.62968341,Push Ups
left,71.50146945,176.2338755,174.7763706,112.1342037,63.19983782,Push Ups
left,68.75881638,179.4120115,176.0778112,114.2945475,63.38172853,Push Ups
left,67.50903939,175.1260041,174.7641087,86.35035987,35.61947562,Push Ups
left,58.59297935,160.3134487,175.9508288,107.2066065,53.35139743,Push Ups
left,57.13215451,158.9141273,175.1358872,151.6627649,87.8171649,Push Ups
left,48.60346636,151.8984403,169.3756397,168.3680976,96.21352366,Push Ups
left,50.2739446,151.8777713,166.3884755,172.8416496,96.2104777,Push Ups
left,43.02191899,142.8979588,171.2704801,165.5684596,89.71303728,Push Ups
left,47.2851928,137.2929031,176.3999246,141.9538089,70.89706688,Push Ups
left,44.29889973,127.4675962,172.1276838,145.4201221,74.06300674,Push Ups
left,56.28956805,135.794558,169.5423103,99.24941709,24.89895606,Push Ups
left,65.60772854,134.3482609,175.764211,101.112483,21.40641549,Push Ups
left,64.1837558,141.2850051,175.0856862,103.8546614,30.24482595,Push Ups
left,66.27148409,145.7169761,177.101521,98.62305955,18.32961371,Push Ups
left,64.14439731,148.5980279,179.2385911,91.62469783,14.61475058,Push Ups
left,61.03467556,153.8226136,174.8324031,90.09975163,15.69365372,Push Ups
left,58.07434778,158.0330359,176.2180067,82.12864347,12.04020737,Push Ups
left,64.54557241,166.3494628,164.771643,54.56476394,3.681385049,Push Ups
left,67.92987518,170.8320735,168.4971746,56.27103996,3.766533448,Push Ups
left,67.33216283,171.320734,170.652446,56.18096692,3.707703521,Push Ups
left,63.52718223,169.2780445,174.1436178,58.0006342,3.715594557,Push Ups
left,64.69705735,173.2676367,162.918001,42.43770872,1.869638702,Push Ups
